partner_id,gender,age_group,city_tier,trips_weekly,hours_online_per_week,avg_rating,on_time_pct,cancel_rate,safety_incidents,weekly_earnings,earnings_volatility,cashless_share,nova_score
1592,M,36-45,B,51,44.475128558050976,4.623066543815838,0.9197582242487107,0.08495241847627921,0,459.352074887071,0.188044714596718,0.5680822261261445,545
1593,F,36-45,B,64,46.786436646617844,4.742175388681803,0.9231316652832691,0.035926386860279,0,555.2328015498694,0.18643170046077417,0.8181383890594166,630
1594,M,18-25,C,54,44.4475880958012,4.519370233888164,0.9279834986265214,0.08071289202115088,0,248.1227994371128,0.11470944430690139,0.8184405223600564,510
1595,F,18-25,C,50,45.276887049118216,4.85119763673086,0.9297786098924743,0.029448298408855416,0,525.7209933733636,0.03321510983961837,0.5911700673028086,617
1596,M,26-35,A,57,37.31605336571759,4.663745331688646,0.974130764643159,0.06867750941285719,0,502.8898473279597,0.19650283967838683,0.6790606201077627,584
1597,M,26-35,A,62,39.94170645519223,4.807238535042351,0.9450257331613591,0.10186836111380113,0,549.0658464678236,0.206609840617097,0.7562429878832002,605
1598,M,26-35,A,68,53.64911805425043,4.8862832993446785,0.9159061702661815,0.08242661636982616,0,562.9986841386859,0.21157161920097428,0.6550595776486288,636
1599,F,36-45,A,71,56.14590167819112,4.80358063228965,0.8846039271254487,0.02748149851227348,0,572.8142306918523,0.10080492318503041,0.8018956632340122,598
1600,M,46-60,A,64,29.779080122402497,4.871469018439712,0.8987778741086481,0.011048408514887096,0,449.14045685505414,0.21174184683447794,0.6516241800588771,587
1601,F,26-35,A,73,39.91741166892217,4.44520411057189,0.9408583051439516,0.07840833741382304,0,593.4966278627116,0.16571339914057387,0.6617621641067444,625
1602,M,36-45,A,74,50.39285358993665,4.681671500444417,0.8930964631058836,0.11043596386075238,0,633.3209937200852,0.24915903226368974,0.85656640567217,608
1603,M,26-35,A,66,60.820797322157304,4.917861500018362,0.9708938544357312,0.03808161889389499,0,391.4216215313319,0.10201432184874559,0.8664581437350962,595
1604,F,26-35,A,51,59.8195958133075,4.822784430747434,0.9361027570336429,0.13742212234529083,0,421.63321060295385,0.27201625696730647,0.7389079941279688,576
1605,M,46-60,B,40,34.04242185053501,5.0,0.9651763710028506,0.07980520135493,0,524.1485552851427,0.3007989105698549,0.48950067246369583,618
1606,M,18-25,A,67,54.75046118205826,5.0,0.8922590389516487,0.0077391939897690255,0,627.7327572483296,0.1892862960413529,0.9439204872807581,669
1607,F,36-45,C,52,42.58636302107016,4.791738820167596,0.8736466167675876,0.02717358929859495,0,449.793004999716,0.2122939208017442,0.5972238087484356,614
1608,M,36-45,A,60,52.44416638875738,4.712203207167279,0.9768028613133833,0.09309847448114238,0,494.0174119018511,0.24271140580392772,1.0,608
1609,M,46-60,A,76,49.88278680821286,4.612634193039952,0.9360976978333778,0.06588704122505104,0,648.0270718721058,0.097943835816442,0.7614644379492281,638
1610,M,26-35,A,79,29.36035957435237,4.686228715169713,0.9212741435549054,0.10496662897379792,0,491.5534412772587,0.14109882537670781,0.7990088342353663,606
1611,M,26-35,B,63,47.49973956627176,4.689962963726595,0.9567330247826199,0.03255625699905443,0,486.9264363478522,0.19473796177226083,0.659554799708366,598
1612,F,36-45,A,59,52.05696591169289,4.660612621142743,0.9524724619322863,0.07405484394491339,0,438.7481003636193,0.3421515613092737,0.814077283671782,550
1613,F,36-45,B,63,41.79844744972168,4.613449337838843,0.8590118131633354,0.0687028318416507,0,484.8298348601681,0.08431149627077962,1.0,592
1614,M,26-35,A,59,39.53683572693379,4.809836488128306,0.9886322561543045,0.06620956430828275,0,462.2167758483787,0.31101796439934926,0.7311443412409468,613
1615,F,36-45,C,37,26.283360882269115,4.995295951721335,0.8856796528292313,0.07002178314059022,0,455.64392316887154,0.1645418893920401,0.8386859925191168,547
1616,M,26-35,A,80,48.836175165509346,4.897988515234538,0.995,0.04911901873384558,0,632.8204556167348,0.17724504149086936,0.7926887204626769,628
1617,M,26-35,B,62,44.08748367813911,4.702436991259451,0.8545225693218169,0.07423937472841124,0,447.9010756786869,0.2774435481745925,0.8843310636033767,563
1618,M,36-45,C,55,32.77816085289914,4.900104327140107,0.9328699441240156,0.08157743083514649,0,523.6754334001835,0.34171595853931797,0.3895358421179113,589
1619,F,26-35,A,67,38.741600031236,4.804797630025832,0.9149189399530762,0.0740771855030973,0,486.1131946774698,0.21382766333126024,1.0,638
1620,M,26-35,A,64,43.54503249127773,4.7454943473594735,0.8236382661782908,0.10417962526721358,0,557.8008201802129,0.27317975891062085,0.8277435624665037,580
1621,M,46-60,C,42,36.413642109473294,4.72733159115289,0.9421103989025832,0.04296164463133839,0,350.14018716410976,0.10637538842676085,0.6225142666614212,557
1622,M,36-45,A,59,42.02677127509891,4.719608979301761,0.8232031486627497,0.01614949396485793,0,612.9016002837811,0.1376425364037685,0.9064633858172388,621
1623,F,36-45,A,64,24.50067352796551,4.84925991841059,0.9078166569516487,0.09850895163163592,0,615.4926087252645,0.07180418811568115,0.8001474143868339,628
1624,M,26-35,B,65,55.49421696851955,4.772950512341463,0.9782137738858094,0.03919424877273026,0,613.6663058554627,0.13875295323313702,0.5592973166775717,639
1625,M,46-60,A,78,42.15909284966285,4.647936580363452,0.9042982011352482,0.04961572544154468,0,598.65367812907,0.22521878336816184,0.4407408314121126,610
1626,F,18-25,C,61,31.006464935096893,4.6338721836349475,0.875413292424224,0.051137010803516694,0,192.63427554773145,0.19697163676398227,0.9156482213003605,551
1627,M,26-35,B,67,17.402911516123172,4.79868559719225,0.9642178235281005,0.04749463033724683,0,470.7761800725858,0.31816821649824345,0.6888010525731793,606
1628,M,26-35,B,51,52.29134941033392,4.810697682352492,0.9021240974735301,0.03075207885325228,0,605.2470749541457,0.3443768828464801,0.6341898986483994,609
1629,M,36-45,A,71,47.58091552723642,4.707430103352483,0.906347015265509,0.047414172367958564,0,548.5754554098904,0.16907964677394652,0.7050696685334588,633
1630,M,46-60,B,64,44.106857134690514,4.581799156588064,0.9861496238584662,0.08747993336838594,0,337.80942228109996,0.12562524719031795,0.9250257354262477,573
1631,M,36-45,B,60,50.63648001264605,4.9376447675627695,0.8616360632422712,0.06988205681170073,0,530.1932076222645,0.27280287195170444,0.6513843974691634,600
1632,F,26-35,A,59,50.608983962967116,4.905390691429065,0.8964196372264789,0.08563521385520743,0,594.3450466493116,0.28113789118068894,0.8702111851679639,613
1633,M,26-35,C,60,43.944380700535326,4.4518935248539755,0.9633223505534886,0.05511754007665455,0,380.1880868253037,0.2152998505428731,0.613151783755159,548
1634,M,26-35,B,77,39.45785782742183,4.95773743849703,0.8686026322245242,0.0885853797234579,0,508.4263260671636,0.2364448849718933,0.5443266955999683,574
1635,F,26-35,B,66,37.82858401384742,4.721053630400047,0.995,0.05174914373969394,0,433.1798453445042,0.22393221558969226,0.8461798859709724,561
1636,M,18-25,A,73,46.209420239051994,4.783698062004071,0.9169576257466614,0.00024328098422317888,0,625.0184244248699,0.10089946482698645,0.9344206369296795,646
1637,M,26-35,A,71,55.970313748793494,4.925133459007895,0.9703263690706183,0.07399871378778891,0,581.01095324721,0.08251427269087361,0.6848953799779716,631
1638,F,36-45,B,46,40.97096828684029,4.992280817994358,0.9552217589011271,0.10002154307086042,0,362.1091110994333,0.17592784808843634,0.7147140106928332,590
1639,M,36-45,B,69,56.76477405916722,4.9040297927568295,0.9177856038018786,0.04872282962742319,0,510.988774686112,0.1639267643829882,0.7335812301780623,592
1640,F,36-45,A,58,45.73152473452412,4.785354574842584,0.8948493944076721,0.10697618802225242,0,485.2929283487903,0.20215550454766051,0.8423174685903043,571
1641,F,26-35,A,73,45.806909685166616,4.548853897054551,0.9256517719022903,0.03797923436885511,0,704.790158972611,0.1695020138123166,1.0,663
1642,M,26-35,C,52,66.05109467323973,4.442865226402289,0.9508342123745187,0.09412180438602001,0,500.3643073227147,0.043738823929528936,0.6146581586671476,582
1643,M,18-25,A,64,58.526782162184325,4.883323840853675,0.8730787578019571,0.1203432782647145,0,550.4062557661969,0.02,0.7337937993572696,631
1644,M,26-35,A,74,58.786092443882154,4.956904551861672,0.8682370705634448,0.06410192953114649,0,589.6904531405428,0.23899443330952194,0.7554558853329754,617
1645,M,26-35,B,56,34.02386341633142,4.626203270874293,0.9918101360876812,0.06520550741930924,0,569.3709793747282,0.1269767625317254,0.5880899415511911,661
1646,M,26-35,A,62,63.92182502156291,4.710333005289191,0.8844572464783552,0.06582984973577806,0,541.6431169017168,0.16143004757365487,0.538897366108531,620
1647,M,18-25,A,63,41.17783205880043,4.667610116742182,0.9395041941014202,0.11734886160855391,0,623.0633645793965,0.13536202802097608,0.7987268345281775,638
1648,F,36-45,A,75,39.72508820246494,4.668414988976649,0.9188897895550449,0.07458347721373532,0,710.5778210105043,0.10695607181878593,0.8538187583582069,668
1649,F,26-35,C,56,20.40751586586761,4.909644177583795,0.9097067194388295,0.13632608031656013,0,391.4750244028098,0.10481185209893316,0.6603433440875757,554
1650,F,26-35,A,65,45.26290824553823,4.784755969913046,0.9945194860693823,0.07587754163832063,0,702.9223335781405,0.26158690987748323,0.7712210997742761,624
1651,M,18-25,B,66,31.166460418973603,4.718023253290649,0.9193415406121239,0.04738610020288768,0,620.3849356929971,0.1608679745190278,0.5941778019985939,638
1652,M,26-35,C,45,46.08253828546991,5.0,0.8931586935891062,0.05999479194360371,0,430.1274982023789,0.23078114367461117,0.6953363418674465,600
1653,M,26-35,B,72,30.384348667623083,4.539636865148866,0.9137142181862554,0.06584821796478842,0,480.6674798390454,0.24152679245206374,0.7437802863085538,547
1654,M,26-35,B,60,59.976998377948036,4.832186662224368,0.8948270790461248,0.008760321520909428,0,512.0694807374076,0.20532513168058114,0.786484857425501,612
1655,F,26-35,B,63,47.515739628767285,4.593853257224171,0.8882954653687478,0.054250304898381174,0,477.8174238503868,0.24416347808610744,0.7653146397562995,558
1656,M,18-25,A,78,64.79871575749576,4.7335844692008635,0.9058276568542061,0.047416064978506964,0,524.2143922453449,0.18114473492956398,0.8351342861912807,605
1657,M,46-60,B,58,31.769759685074874,4.771495757669401,0.995,0.078193692662566,0,532.8433916027964,0.28910523107913083,0.9046293855224221,612
1658,F,18-25,C,60,57.49179244707975,4.8766893579452635,0.9555744413530213,0.1282545466120435,0,355.00043455732066,0.2458733122380669,0.7401075850012817,560
1659,M,26-35,B,58,23.972875829671732,4.710022715725847,0.9015401725570165,0.07264449465227539,0,458.8228598511776,0.2565154554052601,0.7872853638715606,587
1660,M,18-25,B,40,44.08075476474294,4.686957785330474,0.9570827817309412,0.02232022738620905,0,420.3408560263852,0.1049185862575304,0.4760484040154588,617
1661,M,26-35,A,51,35.68376880058049,4.704537235327974,0.8352403099306316,0.04708277050369117,0,416.15294617446983,0.2010595029523941,0.9274895627186097,591
1662,M,26-35,C,43,37.52043464749643,4.581207097054824,0.9785839175857836,0.08636863585612742,0,460.57012196482043,0.03319814958379788,0.6183002866408271,581
1663,F,36-45,A,75,36.83503582091171,4.850846470313753,0.9937577884913462,0.06528984279036093,0,565.591266563383,0.2920818351906524,0.7910895484719729,640
1664,M,26-35,C,55,32.85283814648671,4.790200155617287,0.995,0.12123366566937752,0,541.4016813580232,0.1301338549570732,0.4817937856825522,596
1665,F,26-35,A,57,29.403116933493074,4.814075300697257,0.9687775719539329,0.10030231895114122,0,524.6044947557723,0.1412238402506394,1.0,605
1666,F,18-25,B,55,37.57573193068531,4.737568549620038,0.9388617271932587,0.1004034642133315,0,446.4394100804462,0.07061095485884264,0.3736098003626357,573
1667,F,18-25,C,45,43.16028397286871,4.7150683060164855,0.9755570192434074,0.0709860072354247,0,332.10536923796013,0.17709826764049014,0.8683357430740282,572
1668,M,26-35,B,48,53.636943566260186,4.921540050734627,0.8815095284313202,0.10897363109652636,0,468.9174825124899,0.15853982301894146,0.7795224793209665,585
1669,M,26-35,A,73,44.95350396621054,4.908467970523553,0.9080291754148926,0.03662230621408127,0,584.3976497374833,0.3258158133069464,0.5132588691577828,572
1670,F,26-35,C,53,53.66540201294386,4.959420087927659,0.9125877590773281,0.10254882927881209,0,489.6501724948473,0.24873883095730423,0.9450956328846365,587
1671,M,46-60,A,68,27.218231280429,4.80908915272438,0.9932440765450197,0.057527432905278994,0,575.2966141783337,0.1388279109560832,0.8519271681143525,624
1672,M,36-45,A,67,37.67030594291258,4.955699614198313,0.8814060823608884,0.023060197821184226,0,745.3830041221375,0.046701363830998044,0.44983569429201875,664
1673,F,46-60,B,71,49.11004919136425,4.691987604041938,0.8784969151215172,0.08229710101844623,0,554.9784674502639,0.02,0.6608560697819236,612
1674,M,26-35,B,60,45.43190755791358,4.7198722320788,0.9318269039103508,0.11192630855843158,0,408.1188563127333,0.09789973760411733,0.7948320660082347,576
1675,F,36-45,B,70,33.38824885340822,4.933265113052293,0.9618765248537933,0.05280194386052113,0,422.92451084792236,0.07350267619034515,0.9598532986985755,647
1676,F,26-35,A,70,51.34068892165902,4.8805132307390355,0.8908459712029962,0.11188285250730381,0,619.4577848518857,0.2078890735134151,0.7227052592941101,654
1677,F,26-35,B,54,36.687268180475186,4.7040324389627655,0.9499208976385967,0.02332177257035362,0,392.24211026180313,0.1684042379231378,0.3494324857510919,594
1678,M,46-60,C,45,34.22636438606279,4.587061264597043,0.9794199671025202,0.04159620289670914,0,459.5617726859558,0.1813861020839012,0.8642628865449993,583
1679,F,36-45,A,66,46.86947760496808,4.721805368951129,0.9836230846741764,0.06259821874743586,0,641.3293188255456,0.10408624732144524,0.8497483022179402,667
1680,M,36-45,B,70,42.06169365334236,4.651269733808444,0.9436646384264121,0.05387708342216919,0,592.1780849750733,0.19216259157922622,0.4074424502662327,628
1681,F,36-45,B,72,36.7708766497139,5.0,0.9226701125555511,0.04398599841822328,1,444.519083730818,0.06636748153277745,0.7679774602534464,555
1682,F,18-25,C,38,36.43131474752895,4.855206096527962,0.9935811817823706,0.0850103315645467,0,471.9250498705401,0.17293600727664415,0.7227993065282492,596
1683,F,36-45,B,67,31.302032001933018,4.637911613391985,0.9249701997245726,0.05064228626508936,0,534.8200852597375,0.24641977303687101,0.6745397161236097,607
1684,M,26-35,C,54,38.04251753941135,4.590851355900249,0.9634177309807602,0.06223076008591799,0,377.1309598392608,0.15076537744089974,0.5441804135718586,575
1685,M,46-60,A,56,53.000094354874356,4.631653008932317,0.995,0.08035275211051114,0,529.6509026042477,0.2154915059254631,0.6946376143137756,604
1686,M,36-45,A,68,44.44550462988164,4.6693762142300494,0.9665634039814968,0.045973893525859164,0,609.65877955871,0.021850817714356457,0.7344504684213635,643
1687,M,18-25,C,59,51.585940807773454,4.724594940930421,0.8695454383546494,0.06731945516043081,0,382.6076566849268,0.02,0.7096608582450505,540
1688,M,18-25,C,61,47.16068537674701,4.917581973632133,0.8586488609345857,0.050133828609212325,0,469.858053455955,0.20618069884771328,0.7703703899522791,555
1689,M,18-25,B,58,35.877537930281804,4.60422246629705,0.903918528996845,0.034831387497199114,0,610.4761656258452,0.2637615234609616,0.4193035925078193,574
1690,M,26-35,B,57,25.508587252157568,5.0,0.9536749561729113,0.09441106524021112,0,567.3447710802649,0.1609412821203099,0.7558360546351015,633
1691,F,18-25,B,62,32.73145635296204,4.609304964475702,0.9434392933422007,0.1202338332252604,0,503.36882644872355,0.35161667378076533,0.7883125072546482,601
1692,F,36-45,A,63,35.287641889024805,4.53984284033581,0.995,0.10043715985221749,0,578.5021217379001,0.06452815914036315,0.8036797933022455,649
1693,M,26-35,C,42,34.5141712970834,4.99604572379852,0.9309528143880703,0.0889514824558395,0,356.6646502693063,0.12560129532489908,0.6033201992493351,536
1694,F,36-45,C,54,51.8101992685972,4.945788339975544,0.9000279391624683,0.053754146717921,0,385.4588053851386,0.191207335844072,0.8587734546294701,564
1695,M,26-35,B,65,51.70588466849702,4.724647680336557,0.8663328948445055,0.05889243827451779,0,372.33831488220983,0.21714998777349115,0.9082163634108441,561
1696,M,26-35,A,73,64.11879640276645,4.812399847268679,0.9868218688948673,0.09521063781401987,0,601.9443262104332,0.1332877839580143,0.7287302359620129,649
1697,M,18-25,A,77,34.362788288076146,4.817785367865302,0.9298969385395874,0.0,0,647.412366685724,0.09525880004569184,0.7683690815728821,636
1698,F,36-45,A,67,57.97448306064415,4.773306864311533,0.8488930115883634,0.05560219326818448,0,561.3783037169408,0.22962102921883148,0.8880576342009192,599
1699,F,18-25,B,51,57.9126720566413,4.5519280692294295,0.9157130301457636,0.096523477592328,0,397.6274434135895,0.19065925247768384,0.8995679192649061,542
1700,F,18-25,B,59,39.67736241961136,4.377304922600062,0.8696130944436496,0.0363515885344649,0,495.4209204198672,0.15243031822334205,0.6058267086146963,577
1701,F,18-25,A,67,46.735553969402346,4.626091072651487,0.9029181244825093,0.07920164852736611,0,681.4499882638105,0.21990516467050342,0.6335321260939997,637
1702,F,36-45,B,56,54.407332491412106,5.0,0.9179095988221334,0.08330967812297069,0,559.5284406100715,0.16909217200894106,0.7583826614858674,622
1703,M,18-25,C,60,41.410753773377394,5.0,0.8747410975832505,0.02637002709212525,0,439.49467906626376,0.16882062534427775,0.5026988961108703,540
